Date,GEO,value,Age,Sex,Characteristics
2018-01-13,Manitoba,45,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Manitoba,80,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,Saskatchewan,225,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,Saskatchewan,120,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,Saskatchewan,105,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,Saskatchewan,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,Saskatchewan,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,Saskatchewan,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,Saskatchewan,15,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,Saskatchewan,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,Saskatchewan,60,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,Saskatchewan,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,Saskatchewan,90,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,Saskatchewan,40,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Saskatchewan,55,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,Alberta,575,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,Alberta,275,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,Alberta,300,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,Alberta,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,Alberta,20,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,Alberta,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,Alberta,100,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,Alberta,50,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,Alberta,45,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,Alberta,120,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,Alberta,95,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,Alberta,225,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,Alberta,85,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Alberta,145,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,British Columbia,825,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,British Columbia,415,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,British Columbia,405,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,British Columbia,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,British Columbia,30,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,British Columbia,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,British Columbia,90,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,British Columbia,60,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,British Columbia,35,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,British Columbia,340,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,British Columbia,210,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,British Columbia,130,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,British Columbia,350,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,British Columbia,120,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,British Columbia,230,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,Northwest Territories,5,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,Northwest Territories,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Northwest Territories,0,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-13,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-13,Nunavut,5,"Age at time of death, all ages",Males,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, all ages",Females,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-13,Nunavut,5,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-13,Nunavut,0,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,Canada,6555,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-20,Canada,3290,"Age at time of death, all ages",Males,Number of deaths
2018-01-20,Canada,3265,"Age at time of death, all ages",Females,Number of deaths
2018-01-20,Canada,285,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-20,Canada,190,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-20,Canada,95,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-20,Canada,865,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-20,Canada,530,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-20,Canada,340,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-20,Canada,2790,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-20,Canada,1555,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-20,Canada,1235,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-20,Canada,2605,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-20,Canada,1015,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-20,Canada,1590,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,Newfoundland and Labrador,110,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-20,Newfoundland and Labrador,50,"Age at time of death, all ages",Males,Number of deaths
2018-01-20,Newfoundland and Labrador,65,"Age at time of death, all ages",Females,Number of deaths
2018-01-20,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-20,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-20,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-20,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-20,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-20,Newfoundland and Labrador,5,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-20,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-20,Newfoundland and Labrador,25,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-20,Newfoundland and Labrador,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-20,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-20,Newfoundland and Labrador,10,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-20,Newfoundland and Labrador,20,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,Prince Edward Island,35,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-20,Prince Edward Island,15,"Age at time of death, all ages",Males,Number of deaths
2018-01-20,Prince Edward Island,20,"Age at time of death, all ages",Females,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-20,Prince Edward Island,20,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-20,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-20,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-20,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-20,Prince Edward Island,0,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-20,Prince Edward Island,5,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,Nova Scotia,220,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-20,Nova Scotia,105,"Age at time of death, all ages",Males,Number of deaths
2018-01-20,Nova Scotia,110,"Age at time of death, all ages",Females,Number of deaths
2018-01-20,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-20,Nova Scotia,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-20,Nova Scotia,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-20,Nova Scotia,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-20,Nova Scotia,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-20,Nova Scotia,15,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-20,Nova Scotia,100,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-20,Nova Scotia,55,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-20,Nova Scotia,45,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-20,Nova Scotia,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-20,Nova Scotia,30,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-20,Nova Scotia,45,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,New Brunswick,175,"Age at time of death, all ages",Both sexes,Number of deaths
2018-01-20,New Brunswick,95,"Age at time of death, all ages",Males,Number of deaths
2018-01-20,New Brunswick,75,"Age at time of death, all ages",Females,Number of deaths
2018-01-20,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-01-20,New Brunswick,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2018-01-20,New Brunswick,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2018-01-20,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-01-20,New Brunswick,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2018-01-20,New Brunswick,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2018-01-20,New Brunswick,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-01-20,New Brunswick,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2018-01-20,New Brunswick,20,"Age at time of death, 65 to 84 years",Females,Number of deaths
2018-01-20,New Brunswick,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-01-20,New Brunswick,25,"Age at time of death, 85 years and over",Males,Number of deaths
2018-01-20,New Brunswick,45,"Age at time of death, 85 years and over",Females,Number of deaths
2018-01-20,Quebec,1695,"Age at time of death, all ages",Both sexes,Number of deaths
