Date,GEO,value,Age,Sex,Characteristics
2018-02-03,Ontario,910,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Manitoba,235,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Manitoba,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Manitoba,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Manitoba,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Manitoba,90,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Saskatchewan,195,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Saskatchewan,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Saskatchewan,80,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Alberta,545,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Alberta,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Alberta,85,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Alberta,215,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Alberta,195,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,British Columbia,820,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,British Columbia,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,British Columbia,130,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,British Columbia,345,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,British Columbia,295,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-03,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-03,Nunavut,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-03,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-03,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-03,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Canada,6035,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Canada,260,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Canada,840,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Canada,2565,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Canada,2375,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Newfoundland and Labrador,95,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Newfoundland and Labrador,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Newfoundland and Labrador,40,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Newfoundland and Labrador,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Nova Scotia,200,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Nova Scotia,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Nova Scotia,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Nova Scotia,85,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,New Brunswick,135,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,New Brunswick,55,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,New Brunswick,45,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Quebec,1515,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Quebec,180,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Quebec,685,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Quebec,600,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Ontario,2380,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Ontario,100,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Ontario,335,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Ontario,1000,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Ontario,945,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Manitoba,205,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Manitoba,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Manitoba,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Manitoba,90,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Manitoba,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Saskatchewan,200,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Saskatchewan,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Saskatchewan,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Saskatchewan,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Saskatchewan,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Alberta,490,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Alberta,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Alberta,85,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Alberta,185,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Alberta,180,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,British Columbia,775,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,British Columbia,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,British Columbia,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,British Columbia,310,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,British Columbia,315,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Northwest Territories,5,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Northwest Territories,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Northwest Territories,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-10,Nunavut,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-10,Nunavut,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-10,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-10,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-10,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Canada,6010,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Canada,240,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Canada,855,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Canada,2545,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Canada,2370,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Newfoundland and Labrador,105,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Newfoundland and Labrador,45,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Prince Edward Island,10,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Prince Edward Island,10,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Nova Scotia,225,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Nova Scotia,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Nova Scotia,100,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Nova Scotia,80,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,New Brunswick,165,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,New Brunswick,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,New Brunswick,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,New Brunswick,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Quebec,1525,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Quebec,45,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Quebec,195,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Quebec,660,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Quebec,620,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Ontario,2255,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Ontario,75,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Ontario,315,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Ontario,930,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Ontario,940,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Manitoba,255,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Manitoba,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Manitoba,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Manitoba,100,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Manitoba,100,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Saskatchewan,200,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Saskatchewan,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Saskatchewan,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Saskatchewan,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Saskatchewan,65,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Alberta,500,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Alberta,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Alberta,80,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Alberta,205,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Alberta,175,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,British Columbia,755,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,British Columbia,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,British Columbia,115,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,British Columbia,320,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,British Columbia,285,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-02-17,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-02-17,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-02-17,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-02-17,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-02-17,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
